source_catalog_id,slug,accepted_scientific_name,scientific_name_authorship,taxon_authority,taxon_authority_id,taxon_status,synonyms,preferred_ja_name,ja_aliases,preferred_en_name,en_aliases,category,rank,phylum,class,order,family,observed_depth_min_m,observed_depth_max_m,spawn_depth_min_m,spawn_depth_max_m,habitat_tags,ocean_regions,game_rarity,spawn_weight,spawn_conditions,behavior_id,score,asset_id,taxonomy_source_url,depth_source_url,fact_ja,fact_source_url,image_reference_url,last_verified_at,research_status,notes
F001,eurypharynx-pelecanoides,Eurypharynx pelecanoides,"Vaillant, 1882",WoRMS,127165,accepted,[],フクロウナギ,[],Pelican eel,[],fish,Species,Chordata,Teleostei,Anguilliformes,Eurypharyngidae,500,7625,500,6000,"[""deep_sea"",""water_column""]",[],legendary,0.05,"{""depth_min_m"":500,""depth_max_m"":6000,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":40}",swim,100,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127165,https://www.fishbase.se/summary/Eurypharynx-pelecanoides.html,観察深度の出典記録は500–7625m。,https://www.fishbase.se/summary/Eurypharynx-pelecanoides.html,https://www.fishbase.se/summary/Eurypharynx-pelecanoides.html,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=FishBase: bathypelagic; reported depth range 500-7625 m. | size_note=Maximum 100 cm TL reported in FishBase. | visual_note=Greatly distensible mouth; extremely attenuated tail ending in luminous organ; scaleless eel-like body. | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted | research_taxonomy_url_normalized=https://www.marinespecies.org/aphia.php?p=taxlist&tName=Eurypharynx+pelecanoides -> https://www.marinespecies.org/aphia.php?p=taxdetails&id=127165
I037,graneledone-boreopacifica,Graneledone boreopacifica,"Nesis, 1982",WoRMS,342222,accepted,[],,[],Pacific warty octopus,[],octopus,Species,Mollusca,Cephalopoda,Octopoda,Megaleledonidae,30,3062,200,3062,"[""deep_sea"",""water_column""]",[],uncommon,0.65,"{""depth_min_m"":200,""depth_max_m"":3062,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":16}",swim,25,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342222,https://api.obis.org/v3/occurrence?taxonid=342222&size=1000,観察深度の出典記録は30–3062m。,https://api.obis.org/v3/occurrence?taxonid=342222&size=1000,https://www.fao.org/docrep/014/i1920e/i1920e.pdf,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope | size_note=mantle about 30 cm | visual_note=soft warty skin and eight stout arms without fins | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I038,graneledone-verrucosa,Graneledone verrucosa,"(A. E. Verrill, 1881)",WoRMS,157019,accepted,[],,[],Warty octopus,[],octopus,Species,Mollusca,Cephalopoda,Octopoda,Megaleledonidae,0,2926,200,2926,"[""deep_sea"",""seafloor""]",[],uncommon,0.65,"{""depth_min_m"":200,""depth_max_m"":2926,""habitat_tags"":[""deep_sea"",""seafloor""],""ocean_regions"":[],""respawn_cooldown_s"":16}",swim,25,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=157019,https://api.obis.org/v3/occurrence?taxonid=157019&size=1000,観察深度の出典記録は0–2926m。,https://api.obis.org/v3/occurrence?taxonid=157019&size=1000,https://www.fao.org/docrep/014/i1920e/i1920e.pdf,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope; 0 m can be tow interval | size_note=mantle about 20 cm | visual_note=warty mantle texture and robust benthic arms | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I039,grimpoteuthis-bathynectes,Grimpoteuthis bathynectes,"G. L. Voss & Pearcy, 1990",WoRMS,342082,accepted,[],,[],Dumbo octopus,[],octopus,Species,Mollusca,Cephalopoda,Octopoda,Grimpoteuthidae,2940,3932,2940,3932,"[""deep_sea"",""water_column""]",[],rare,0.35,"{""depth_min_m"":2940,""depth_max_m"":3932,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":22}",swim,50,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342082,https://api.obis.org/v3/occurrence?taxonid=342082&size=1000,観察深度の出典記録は2940–3932m。,https://api.obis.org/v3/occurrence?taxonid=342082&size=1000,https://www.fao.org/docrep/014/i1920e/i1920e.pdf,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS reported-depth envelope from available records | size_note=total length about 30 cm | visual_note=large ear-like fins and webbed arms with cirri | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I040,grimpoteuthis-imperator,Grimpoteuthis imperator,"Ziegler & Sagorny, 2021",WoRMS,1507664,accepted,[],,[],Emperor dumbo octopus,[],octopus,Species,Mollusca,Cephalopoda,Octopoda,Grimpoteuthidae,3913,4417,3913,4417,"[""deep_sea"",""water_column""]",[],very_rare,0.15,"{""depth_min_m"":3913,""depth_max_m"":4417,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":30}",swim,75,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1507664,https://api.obis.org/v3/occurrence?taxonid=1507664&size=1000,観察深度の出典記録は3913–4417m。,https://api.obis.org/v3/occurrence?taxonid=1507664&size=1000,https://www.fao.org/docrep/014/i1920e/i1920e.pdf,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS reported-depth envelope from 2 records | size_note=total length about 30 cm | visual_note=large lateral fins and a broad web between the arms | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I041,grimpoteuthis-discoveryi,Grimpoteuthis discoveryi,"M. A. Collins, 2003",WoRMS,153084,accepted,[],,[],Dumbo octopus,[],octopus,Species,Mollusca,Cephalopoda,Octopoda,Grimpoteuthidae,1702,4877,1702,4877,"[""deep_sea"",""water_column""]",[],rare,0.35,"{""depth_min_m"":1702,""depth_max_m"":4877,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":22}",swim,50,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=153084,https://api.obis.org/v3/occurrence?taxonid=153084&size=1000,観察深度の出典記録は1702–4877m。,https://api.obis.org/v3/occurrence?taxonid=153084&size=1000,https://www.fao.org/docrep/014/i1920e/i1920e.pdf,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope | size_note=total length about 30 cm | visual_note=soft mantle with ear-like fins and cirrate webbed arms | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I042,cirroteuthis-muelleri,Cirroteuthis muelleri,"Eschricht, 1838",WoRMS,342212,accepted,[],,[],Cirrate octopus,[],octopus,Species,Mollusca,Cephalopoda,Octopoda,Cirroteuthidae,0,4996,200,4996,"[""deep_sea"",""water_column""]",[],rare,0.35,"{""depth_min_m"":200,""depth_max_m"":4996,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":22}",swim,50,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342212,https://api.obis.org/v3/occurrence?taxonid=342212&size=1000,観察深度の出典記録は0–4996m。,https://api.obis.org/v3/occurrence?taxonid=342212&size=1000,https://www.marinespecies.org/DeepSea/aphia.php?p=image&pic=128153&tid=342212,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope; 0 m can be tow interval | size_note=total length can exceed 1 m | visual_note=large fins and extensive webbing with fingerlike cirri | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I043,cirrothauma-murrayi,Cirrothauma murrayi,"Chun, 1911",WoRMS,139174,accepted,[],,[],Blind cirrate octopus,[],octopus,Species,Mollusca,Cephalopoda,Octopoda,Cirroteuthidae,22,4830,200,4830,"[""deep_sea"",""water_column""]",[],rare,0.35,"{""depth_min_m"":200,""depth_max_m"":4830,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":22}",swim,50,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=139174,https://api.obis.org/v3/occurrence?taxonid=139174&size=1000,観察深度の出典記録は22–4830m。,https://api.obis.org/v3/occurrence?taxonid=139174&size=1000,https://www.fao.org/docrep/014/i1920e/i1920e.pdf,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope | size_note=total length about 50 cm | visual_note=gelatinous webbed arms with fins and reduced eyes | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I044,opisthoteuthis-agassizii,Opisthoteuthis agassizii,"A. E. Verrill, 1883",WoRMS,140652,accepted,[],,[],Flapjack octopus,[],octopus,Species,Mollusca,Cephalopoda,Octopoda,Opisthoteuthidae,100,2353,200,2353,"[""deep_sea"",""water_column""]",[],common,1,"{""depth_min_m"":200,""depth_max_m"":2353,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":12}",swim,10,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140652,https://api.obis.org/v3/occurrence?taxonid=140652&size=1000,観察深度の出典記録は100–2353m。,https://api.obis.org/v3/occurrence?taxonid=140652&size=1000,https://www.fao.org/docrep/014/i1920e/i1920e.pdf,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope | size_note=total length about 25 cm | visual_note=flattened round body with fins and a wide arm web | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I045,stauroteuthis-syrtensis,Stauroteuthis syrtensis,"A. E. Verrill, 1879",WoRMS,153122,accepted,[],,[],Stauroteuthis octopus,[],octopus,Species,Mollusca,Cephalopoda,Octopoda,Stauroteuthidae,0,3465,200,3465,"[""deep_sea"",""water_column""]",[],uncommon,0.65,"{""depth_min_m"":200,""depth_max_m"":3465,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":16}",swim,25,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=153122,https://api.obis.org/v3/occurrence?taxonid=153122&size=1000,観察深度の出典記録は0–3465m。,https://api.obis.org/v3/occurrence?taxonid=153122&size=1000,https://www.marinespecies.org/DeepSea/aphia.php?p=image&pic=30193&tid=153122,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope; 0 m can be tow interval | size_note=total length about 50 cm | visual_note=orange red webbed arms with modified luminous suckers | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I046,vulcanoctopus-hydrothermalis,Vulcanoctopus hydrothermalis,"González & Guerra, 1998",WoRMS,342417,accepted,[],,[],Hydrothermal vent octopus,[],octopus,Species,Mollusca,Cephalopoda,Octopoda,Enteroctopodidae,2492,2694,2492,2694,"[""deep_sea"",""water_column""]",[],rare,0.35,"{""depth_min_m"":2492,""depth_max_m"":2694,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":22}",swim,50,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=342417,https://api.obis.org/v3/occurrence?taxonid=342417&size=1000,観察深度の出典記録は2492–2694m。,https://api.obis.org/v3/occurrence?taxonid=342417&size=1000,https://www.fao.org/docrep/014/i1920e/i1920e.pdf,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS reported-depth envelope from 10 records | size_note=mantle about 20 cm | visual_note=pale robust finless octopus associated with vent terrain | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I047,muusoctopus-robustus,Muusoctopus robustus,"(G. L. Voss & Pearcy, 1990)",WoRMS,527163,accepted,[],,[],Robust octopus,[],octopus,Species,Mollusca,Cephalopoda,Octopoda,Enteroctopodidae,1463,3660,1463,3660,"[""deep_sea"",""seafloor""]",[],rare,0.35,"{""depth_min_m"":1463,""depth_max_m"":3660,""habitat_tags"":[""deep_sea"",""seafloor""],""ocean_regions"":[],""respawn_cooldown_s"":22}",swim,50,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=527163,https://api.obis.org/v3/occurrence?taxonid=527163&size=500,観察深度の出典記録は1463–3660m。,https://api.obis.org/v3/occurrence?taxonid=527163&size=500,https://www.fao.org/docrep/014/i1920e/i1920e.pdf,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS reported-depth envelope from 8 records | size_note=total length can exceed 1 m | visual_note=large finless benthic octopus with stout arms | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I048,muusoctopus-leioderma,Muusoctopus leioderma,"(S. S. Berry, 1911)",WoRMS,1043781,accepted,[],,[],Smoothskin octopus,[],octopus,Species,Mollusca,Cephalopoda,Octopoda,Enteroctopodidae,15,2370,200,2370,"[""deep_sea"",""water_column""]",[],common,1,"{""depth_min_m"":200,""depth_max_m"":2370,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":12}",swim,10,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1043781,https://api.obis.org/v3/occurrence?taxonid=1043781&size=500,観察深度の出典記録は15–2370m。,https://api.obis.org/v3/occurrence?taxonid=1043781&size=500,https://www.fao.org/docrep/014/i1920e/i1920e.pdf,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope | size_note=total length about 60 cm | visual_note=smooth mantle and long finless arms | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I049,japetella-diaphana,Japetella diaphana,"Hoyle, 1885",WoRMS,138849,accepted,[],,[],Bolloid octopus,[],octopus,Species,Mollusca,Cephalopoda,Octopoda,Amphitretidae,0,4000,200,4000,"[""deep_sea"",""water_column""]",[],rare,0.35,"{""depth_min_m"":200,""depth_max_m"":4000,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":22}",swim,50,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=138849,https://api.obis.org/v3/occurrence?taxonid=138849&size=500,観察深度の出典記録は0–4000m。,https://api.obis.org/v3/occurrence?taxonid=138849&size=500,https://www.fao.org/docrep/014/i1920e/i1920e.pdf,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope; 0 m can be tow interval | size_note=total length about 15 cm | visual_note=nearly transparent gelatinous body with large eyes | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I050,vitreledonella-richardi,Vitreledonella richardi,"Joubin, 1918",WoRMS,141962,accepted,[],,[],Glass octopus,[],octopus,Species,Mollusca,Cephalopoda,Octopoda,Amphitretidae,0,2500,200,2500,"[""deep_sea"",""water_column""]",[],uncommon,0.65,"{""depth_min_m"":200,""depth_max_m"":2500,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":16}",swim,25,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=141962,https://api.obis.org/v3/occurrence?taxonid=141962&size=500,観察深度の出典記録は0–2500m。,https://api.obis.org/v3/occurrence?taxonid=141962&size=500,https://www.fao.org/docrep/014/i1920e/i1920e.pdf,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope; 0 m can be tow interval | size_note=mantle about 10 cm | visual_note=almost transparent body with cylindrical eyes | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I051,insigniteuthis-albatrossi,Insigniteuthis albatrossi,"(M. Sasaki, 1920)",WoRMS,1813559,accepted,[],,[],Dumbo octopus,[],octopus,Species,Mollusca,Cephalopoda,Octopoda,Opisthoteuthidae,309,1679,309,1679,"[""deep_sea"",""water_column""]",[],common,1,"{""depth_min_m"":309,""depth_max_m"":1679,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":12}",swim,10,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1813559,https://api.obis.org/v3/occurrence?taxonid=1813559&size=500,観察深度の出典記録は309–1679m。,https://api.obis.org/v3/occurrence?taxonid=1813559&size=500,https://www.fao.org/docrep/014/i1920e/i1920e.pdf,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope | size_note=total length about 20 cm | visual_note=rounded finned body and webbed cirrate arms | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
I052,graneledone-antarctica,Graneledone antarctica,"G. L. Voss, 1976",WoRMS,325322,accepted,[],,[],Antarctic warty octopus,[],octopus,Species,Mollusca,Cephalopoda,Octopoda,Megaleledonidae,185,2341,200,2341,"[""deep_sea"",""water_column""]",[],common,1,"{""depth_min_m"":200,""depth_max_m"":2341,""habitat_tags"":[""deep_sea"",""water_column""],""ocean_regions"":[],""respawn_cooldown_s"":12}",swim,10,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=325322,https://api.obis.org/v3/occurrence?taxonid=325322&size=500,観察深度の出典記録は185–2341m。,https://api.obis.org/v3/occurrence?taxonid=325322&size=500,https://www.fao.org/docrep/014/i1920e/i1920e.pdf,2026-08-12,verified,source_checked_date=2026-08-06 | depth_evidence=OBIS returned-record depth envelope | size_note=total length about 30 cm | visual_note=warty dark mantle and robust finless arms | image_rights=reference-only; rights verification required | spawn_depth_policy=observed-range intersection with 200-6000m | asset_status=reference-only; asset_id intentionally blank | synonyms=not asserted; only exact accepted WoRMS name was adopted
